Price,LT,LB,KT,KM,Kota/Kab,Provinsi,Type,harga_per_m2,ratio_bangunan_tanah
3200000000,120.0,224.0,4.0,4.0,Medan Kota,Sumatra Utara,Rumah,26666666.666666668,1.8666666666666667
3000000000,120.0,244.0,4.0,3.0,Medan Kota,Sumatra Utara,Rumah,25000000.0,2.033333333333333
800000000,120.0,50.0,2.0,1.0,Manado Kota,Sulawesi Utara,Rumah,6666666.666666667,0.4166666666666667
2700000000,120.0,150.0,3.0,3.0,Surabaya Kota,Jawa Timur,Rumah,22500000.0,1.25
3100000000,120.0,180.0,4.0,3.0,Surabaya Kota,Jawa Timur,Rumah,25833333.333333332,1.5
550000000,120.0,60.0,2.0,2.0,Pekanbaru Kota,Riau,Rumah,4583333.333333333,0.5
365000000,120.0,60.0,2.0,1.0,Banda Aceh Kota,Aceh D.I.,Rumah,3041666.6666666665,0.5
1850000000,120.0,100.0,3.0,2.0,Semarang Kota,Jawa Tengah,Rumah,15416666.666666666,0.8333333333333334
1250000000,120.0,80.0,2.0,2.0,Semarang Kota,Jawa Tengah,Rumah,10416666.666666666,0.6666666666666666
2200000000,120.0,112.0,4.0,2.0,Semarang Kota,Jawa Tengah,Rumah,18333333.333333332,0.9333333333333333
2300000000,120.0,145.0,3.0,3.0,Bekasi Kota,Jawa Barat,Rumah,19166666.666666668,1.2083333333333333
380000000,120.0,60.0,2.0,2.0,Pekanbaru Kota,Riau,Rumah,3166666.6666666665,0.5
1100000000,120.0,70.0,3.0,3.0,Bogor Kab.,Jawa Barat,Rumah,9166666.666666666,0.5833333333333334
600000000,120.0,50.0,2.0,1.0,Padang Kota,Sumatra Barat,Rumah,5000000.0,0.4166666666666667
1200000000,120.0,60.0,2.0,1.0,Semarang Kota,Jawa Tengah,Rumah,10000000.0,0.5
2200000000,120.0,150.0,4.0,3.0,Medan Kota,Sumatra Utara,Rumah,18333333.333333332,1.25
850000000,120.0,70.0,4.0,2.0,Semarang Kota,Jawa Tengah,Rumah,7083333.333333333,0.5833333333333334
1900000600,120.0,200.0,5.0,3.0,Medan Kota,Sumatra Utara,Rumah,15833338.333333334,1.6666666666666667
425000000,120.0,50.0,2.0,1.0,Medan Kota,Sumatra Utara,Rumah,3541666.6666666665,0.4166666666666667
3800000000,120.0,200.0,3.0,1.0,Jakarta Selatan,Jakarta D.K.I.,Rumah,31666666.666666668,1.6666666666666667
484000000,120.0,48.0,2.0,1.0,Manado Kota,Sulawesi Utara,Rumah,4033333.3333333335,0.4
825000000,120.0,80.0,3.0,2.0,Sleman Kab.,Yogyakarta D.I.,Rumah,6875000.0,0.6666666666666666
650000000,120.0,100.0,3.0,4.0,Palembang Kota,Sumatra Selatan,Rumah,5416666.666666667,0.8333333333333334
850000000,120.0,80.0,3.0,2.0,Sleman Kab.,Yogyakarta D.I.,Rumah,7083333.333333333,0.6666666666666666
1900000000,120.0,200.0,5.0,3.0,Medan Kota,Sumatra Utara,Rumah,15833333.333333334,1.6666666666666667
800000000,120.0,120.0,3.0,1.0,Pontianak Kota,Kalimantan Barat,Rumah,6666666.666666667,1.0
1540000000,120.0,200.0,4.0,4.0,Sleman Kab.,Yogyakarta D.I.,Rumah,12833333.333333334,1.6666666666666667
1700000000,120.0,48.0,3.0,1.0,Semarang Kota,Jawa Tengah,Rumah,14166666.666666666,0.4
1567774894,120.0,95.0,3.0,2.0,Manado Kota,Sulawesi Utara,Rumah,13064790.783333333,0.7916666666666666
620000000,120.0,70.0,3.0,2.0,Pekanbaru Kota,Riau,Rumah,5166666.666666667,0.5833333333333334
2600000000,120.0,294.0,4.0,4.0,Medan Kota,Sumatra Utara,Rumah,21666666.666666668,2.45
370000000,120.0,90.0,2.0,2.0,Manado Kota,Sulawesi Utara,Rumah,3083333.3333333335,0.75
1200000000,120.0,70.0,3.0,2.0,Manado Kota,Sulawesi Utara,Rumah,10000000.0,0.5833333333333334
580000000,120.0,200.0,2.0,2.0,Manado Kota,Sulawesi Utara,Rumah,4833333.333333333,1.6666666666666667
410000000,120.0,120.0,2.0,2.0,Manado Kota,Sulawesi Utara,Rumah,3416666.6666666665,1.0
1450000000,120.0,60.0,3.0,2.0,Manado Kota,Sulawesi Utara,Rumah,12083333.333333334,0.5
430000000,120.0,80.0,4.0,3.0,Manado Kota,Sulawesi Utara,Rumah,3583333.3333333335,0.6666666666666666
1106000000,120.0,62.0,2.0,1.0,Manado Kota,Sulawesi Utara,Rumah,9216666.666666666,0.5166666666666667
572000000,120.0,57.0,2.0,1.0,Manado Kota,Sulawesi Utara,Rumah,4766666.666666667,0.475
833700000,120.0,63.0,3.0,2.0,Manado Kota,Sulawesi Utara,Rumah,6947500.0,0.525
2230000000,120.0,133.0,4.0,3.0,Makassar Kota,Sulawesi Selatan,Rumah,18583333.333333332,1.1083333333333334
850000000,120.0,120.0,2.0,1.0,Makassar Kota,Sulawesi Selatan,Rumah,7083333.333333333,1.0
315000000,120.0,90.0,3.0,2.0,Pekanbaru Kota,Riau,Rumah,2625000.0,0.75
665000000,120.0,90.0,3.0,2.0,Pekanbaru Kota,Riau,Apartemen,5541666.666666667,0.75
350000000,120.0,70.0,3.0,2.0,Pekanbaru Kota,Riau,Rumah,2916666.6666666665,0.5833333333333334
1600000000,120.0,150.0,2.0,3.0,Lombok Barat Kab.,Nusa Tenggara Barat,Rumah,13333333.333333334,1.25
750000000,120.0,135.0,2.0,2.0,Mataram Kota,Nusa Tenggara Barat,Rumah,6250000.0,1.125
335000000,120.0,30.0,2.0,2.0,Lombok Barat Kab.,Nusa Tenggara Barat,Rumah,2791666.6666666665,0.25
550000000,120.0,120.0,2.0,2.0,Mataram Kota,Nusa Tenggara Barat,Rumah,4583333.333333333,1.0
1600000000,120.0,90.0,3.0,2.0,Mataram Kota,Nusa Tenggara Barat,Rumah,13333333.333333334,0.75
650000000,120.0,80.0,3.0,2.0,Mataram Kota,Nusa Tenggara Barat,Rumah,5416666.666666667,0.6666666666666666
1700000000,120.0,120.0,3.0,3.0,Lombok Barat Kab.,Nusa Tenggara Barat,Rumah,14166666.666666666,1.0
1500000000,120.0,100.0,2.0,3.0,Lombok Barat Kab.,Nusa Tenggara Barat,Rumah,12500000.0,0.8333333333333334
500000000,120.0,55.0,2.0,2.0,Mataram Kota,Nusa Tenggara Barat,Rumah,4166666.6666666665,0.4583333333333333
685000000,120.0,150.0,4.0,2.0,Mataram Kota,Nusa Tenggara Barat,Rumah,5708333.333333333,1.25
1780000000,120.0,120.0,3.0,3.0,Lombok Barat Kab.,Nusa Tenggara Barat,Rumah,14833333.333333334,1.0
575000000,120.0,80.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,4791666.666666667,0.6666666666666666
498000000,120.0,70.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,4150000.0,0.5833333333333334
2000000000,120.0,160.0,2.0,2.0,Way Kanan Kab.,Lampung,Rumah,16666666.666666666,1.3333333333333333
1111000000,120.0,106.0,4.0,2.0,Bandar Lampung Kota,Lampung,Rumah,9258333.333333334,0.8833333333333333
340000000,120.0,80.0,2.0,1.0,Bandar Lampung Kota,Lampung,Rumah,2833333.3333333335,0.6666666666666666
440000000,120.0,120.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,3666666.6666666665,1.0
1200000000,120.0,216.0,3.0,2.0,Batam Kota,Kepulauan Riau,Rumah,10000000.0,1.8
450000000,120.0,60.0,10.0,2.0,Batam Kota,Kepulauan Riau,Rumah,3750000.0,0.5
900999999,120.0,60.0,3.0,2.0,Batam Kota,Kepulauan Riau,Rumah,7508333.325,0.5
550000000,120.0,100.0,3.0,3.0,Batam Kota,Kepulauan Riau,Rumah,4583333.333333333,0.8333333333333334
650000000,120.0,52.0,2.0,2.0,Balikpapan Kota,Kalimantan Timur,Rumah,5416666.666666667,0.43333333333333335
1400000000,120.0,45.0,2.0,1.0,Balikpapan Kota,Kalimantan Timur,Rumah,11666666.666666666,0.375
1700000000,120.0,120.0,3.0,2.0,Balikpapan Kota,Kalimantan Timur,Rumah,14166666.666666666,1.0
534000000,120.0,59.0,2.0,1.0,Balikpapan Kota,Kalimantan Timur,Rumah,4450000.0,0.49166666666666664
900000000,120.0,90.0,3.0,2.0,Balikpapan Kota,Kalimantan Timur,Rumah,7500000.0,0.75
1750000000,120.0,71.0,3.0,3.0,Balikpapan Kota,Kalimantan Timur,Rumah,14583333.333333334,0.5916666666666667
475000000,120.0,45.0,2.0,1.0,Balikpapan Kota,Kalimantan Timur,Rumah,3958333.3333333335,0.375
930000000,120.0,100.0,3.0,2.0,Balikpapan Kota,Kalimantan Timur,Rumah,7750000.0,0.8333333333333334
250000000,120.0,80.0,2.0,2.0,Banjar Kab.,Kalimantan Selatan,Rumah,2083333.3333333333,0.6666666666666666
400000000,120.0,100.0,2.0,2.0,Banjarbaru Kota,Kalimantan Selatan,Rumah,3333333.3333333335,0.8333333333333334
1800000000,120.0,100.0,3.0,3.0,Banjarmasin Kota,Kalimantan Selatan,Rumah,15000000.0,0.8333333333333334
125000000,120.0,45.0,2.0,1.0,Banjar Kab.,Kalimantan Selatan,Rumah,1041666.6666666666,0.375
580000000,120.0,120.0,2.0,2.0,Banjarmasin Kota,Kalimantan Selatan,Rumah,4833333.333333333,1.0
700000000,120.0,120.0,3.0,3.0,Barito Kuala Kab.,Kalimantan Selatan,Rumah,5833333.333333333,1.0
500000000,120.0,70.0,2.0,2.0,Banjar Kab.,Kalimantan Selatan,Rumah,4166666.6666666665,0.5833333333333334
400000000,120.0,45.0,2.0,1.0,Singkawang Kota,Kalimantan Barat,Rumah,3333333.3333333335,0.375
980000000,120.0,162.0,4.0,3.0,Pontianak Kota,Kalimantan Barat,Rumah,8166666.666666667,1.35
1000000000,120.0,240.0,3.0,2.0,Banjar Kab.,Kalimantan Selatan,Rumah,8333333.333333333,2.0
995000000,119.0,66.0,2.0,2.0,Pekanbaru Kota,Riau,Rumah,8361344.537815126,0.5546218487394958
5500000000,119.0,290.0,5.0,4.0,Makassar Kota,Sulawesi Selatan,Rumah,46218487.39495798,2.436974789915966
1800000000,118.0,260.0,5.0,3.0,Palembang Kota,Sumatra Selatan,Rumah,15254237.288135594,2.2033898305084745
550000000,118.0,100.0,3.0,1.0,Padang Kota,Sumatra Barat,Rumah,4661016.949152542,0.847457627118644
470000000,118.0,45.0,2.0,1.0,Sleman Kab.,Yogyakarta D.I.,Rumah,3983050.8474576273,0.3813559322033898
500000000,118.0,70.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,4237288.135593221,0.5932203389830508
500000000,118.0,70.0,2.0,2.0,Bandar Lampung Kota,Lampung,Rumah,4237288.135593221,0.5932203389830508
2030000000,117.0,117.0,3.0,2.0,Banda Aceh Kota,Aceh D.I.,Rumah,17350427.350427352,1.0
950000000,117.0,162.0,5.0,3.0,Padang Kota,Sumatra Barat,Rumah,8119658.11965812,1.3846153846153846
1489200000,117.0,110.0,4.0,3.0,Sleman Kab.,Yogyakarta D.I.,Rumah,12728205.128205128,0.9401709401709402
1690000000,117.0,157.0,4.0,3.0,Manado Kota,Sulawesi Utara,Rumah,14444444.444444444,1.3418803418803418
1795000000,117.0,116.0,3.0,2.0,Sleman Kab.,Yogyakarta D.I.,Rumah,15341880.341880342,0.9914529914529915
800000000,117.0,120.0,5.0,1.0,Sleman Kab.,Yogyakarta D.I.,Rumah,6837606.837606838,1.0256410256410255
800000000,117.0,117.0,3.0,1.0,Makassar Kota,Sulawesi Selatan,Rumah,6837606.837606838,1.0
1000000000,117.0,182.0,4.0,3.0,Pontianak Kota,Kalimantan Barat,Rumah,8547008.547008548,1.5555555555555556
550000000,116.0,84.0,2.0,2.0,Pekanbaru Kota,Riau,Rumah,4741379.310344827,0.7241379310344828
540000000,116.0,80.0,3.0,3.0,Pekanbaru Kota,Riau,Rumah,4655172.413793104,0.6896551724137931
600000000,116.0,80.0,2.0,2.0,Mataram Kota,Nusa Tenggara Barat,Rumah,5172413.793103448,0.6896551724137931
750000000,116.0,128.0,3.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,6465517.24137931,1.103448275862069
2700000000,115.0,160.0,3.0,3.0,Tangerang Selatan Kota,Banten,Rumah,23478260.86956522,1.391304347826087
330000000,115.0,45.0,2.0,1.0,Banda Aceh Kota,Aceh D.I.,Rumah,2869565.217391304,0.391304347826087
2553000000,115.0,132.0,5.0,5.0,Tangerang Kab.,Banten,Rumah,22200000.0,1.1478260869565218
850000000,115.0,80.0,3.0,2.0,Balikpapan Kota,Kalimantan Timur,Rumah,7391304.347826087,0.6956521739130435
398900000,114.0,50.0,2.0,1.0,Kulon Progo Kab.,Yogyakarta D.I.,Rumah,3499122.807017544,0.43859649122807015
1200000000,114.0,90.0,2.0,1.0,Bandung Kota,Jawa Barat,Rumah,10526315.789473685,0.7894736842105263
650000000,114.0,114.0,3.0,2.0,Padang Kota,Sumatra Barat,Rumah,5701754.385964912,1.0
450000000,114.0,110.0,2.0,1.0,Palembang Kota,Sumatra Selatan,Rumah,3947368.4210526315,0.9649122807017544
1900000000,114.0,83.0,2.0,2.0,Kab. Badung,Bali,Rumah,16666666.666666666,0.7280701754385965
449300000,114.0,50.0,2.0,1.0,Kulon Progo Kab.,Yogyakarta D.I.,Rumah,3941228.0701754387,0.43859649122807015
800000000,114.0,90.0,3.0,2.0,Mataram Kota,Nusa Tenggara Barat,Rumah,7017543.859649123,0.7894736842105263
800000000,114.0,90.0,3.0,1.0,Lombok Tengah Kab.,Nusa Tenggara Barat,Rumah,7017543.859649123,0.7894736842105263
520000000,114.0,70.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,4561403.50877193,0.6140350877192983
370000000,114.0,36.0,2.0,1.0,Batam Kota,Kepulauan Riau,Rumah,3245614.035087719,0.3157894736842105
1150000000,113.0,113.0,5.0,3.0,Bukittinggi Kota,Sumatra Barat,Rumah,10176991.150442477,1.0
580000000,113.0,100.0,3.0,2.0,Padang Kota,Sumatra Barat,Rumah,5132743.362831858,0.8849557522123894
432500000,113.0,45.0,2.0,1.0,Sleman Kab.,Yogyakarta D.I.,Rumah,3827433.628318584,0.39823008849557523
1900000000,113.0,100.0,2.0,2.0,Kab. Badung,Bali,Rumah,16814159.292035397,0.8849557522123894
950000000,113.0,90.0,3.0,2.0,Mataram Kota,Nusa Tenggara Barat,Rumah,8407079.646017699,0.7964601769911505
690000000,113.0,60.0,2.0,1.0,Bandar Lampung Kota,Lampung,Rumah,6106194.690265487,0.5309734513274337
745000000,113.0,80.0,3.0,2.0,Balikpapan Kota,Kalimantan Timur,Rumah,6592920.3539823005,0.7079646017699115
220000000,113.0,70.0,2.0,1.0,Banjar Kab.,Kalimantan Selatan,Rumah,1946902.6548672565,0.6194690265486725
540000000,112.0,55.0,2.0,1.0,Palembang Kota,Sumatra Selatan,Rumah,4821428.571428572,0.49107142857142855
1400000000,112.0,128.0,3.0,3.0,Deli Serdang Kab.,Sumatra Utara,Rumah,12500000.0,1.1428571428571428
650000000,112.0,112.0,3.0,2.0,Padang Kota,Sumatra Barat,Rumah,5803571.428571428,1.0
1500000000,112.0,160.0,3.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,13392857.142857144,1.4285714285714286
750000000,112.0,96.0,3.0,2.0,Padang Kota,Sumatra Barat,Rumah,6696428.571428572,0.8571428571428571
108200000,112.0,36.0,2.0,1.0,Lhokseumawe Kota,Aceh D.I.,Rumah,966071.4285714285,0.32142857142857145
586000000,112.0,50.0,3.0,1.0,Sleman Kab.,Yogyakarta D.I.,Rumah,5232142.857142857,0.44642857142857145
190000000,112.0,36.0,2.0,1.0,Pontianak Kota,Kalimantan Barat,Rumah,1696428.5714285714,0.32142857142857145
600000000,112.0,50.0,2.0,1.0,Solok Kota,Sumatra Barat,Rumah,5357142.857142857,0.44642857142857145
1300000000,112.0,196.0,4.0,3.0,Medan Kota,Sumatra Utara,Rumah,11607142.857142856,1.75
4100000000,112.0,146.0,4.0,4.0,Tangerang Kab.,Banten,Rumah,36607142.85714286,1.3035714285714286
1950000000,112.0,130.0,3.0,4.0,Agam Kab.,Sumatra Barat,Rumah,17410714.285714287,1.1607142857142858
1360000000,112.0,96.0,3.0,2.0,Tangerang Selatan Kota,Banten,Rumah,12142857.142857144,0.8571428571428571
239000000,112.0,96.0,2.0,1.0,Payakumbuh Kota,Sumatra Barat,Rumah,2133928.5714285714,0.8571428571428571
450000000,112.0,112.0,2.0,3.0,Palembang Kota,Sumatra Selatan,Rumah,4017857.1428571427,1.0
2375000000,112.0,170.0,3.0,2.0,Jakarta Timur,Jakarta D.K.I.,Rumah,21205357.14285714,1.5178571428571428
1650000000,112.0,80.0,3.0,2.0,Kab. Badung,Bali,Rumah,14732142.857142856,0.7142857142857143
450000000,112.0,112.0,2.0,2.0,Mataram Kota,Nusa Tenggara Barat,Rumah,4017857.1428571427,1.0
480000000,112.0,70.0,2.0,2.0,Mataram Kota,Nusa Tenggara Barat,Rumah,4285714.285714285,0.625
550000000,112.0,70.0,2.0,1.0,Mataram Kota,Nusa Tenggara Barat,Rumah,4910714.285714285,0.625
580000000,112.0,112.0,2.0,1.0,Mataram Kota,Nusa Tenggara Barat,Rumah,5178571.428571428,1.0
485000000,112.0,60.0,3.0,1.0,Bandar Lampung Kota,Lampung,Rumah,4330357.142857143,0.5357142857142857
1100000000,112.0,110.0,3.0,3.0,Bandar Lampung Kota,Lampung,Rumah,9821428.57142857,0.9821428571428571
585000000,112.0,55.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,5223214.285714285,0.49107142857142855
775000000,112.0,85.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,6919642.857142857,0.7589285714285714
1650000000,112.0,68.0,3.0,3.0,Batam Kota,Kepulauan Riau,Rumah,14732142.857142856,0.6071428571428571
700000000,112.0,80.0,3.0,2.0,Balikpapan Kota,Kalimantan Timur,Rumah,6250000.0,0.7142857142857143
1250000000,112.0,85.0,3.0,3.0,Penajam Paser Utara Kab.,Kalimantan Timur,Rumah,11160714.285714285,0.7589285714285714
1500000000,112.0,85.0,2.0,2.0,Banjarmasin Kota,Kalimantan Selatan,Rumah,13392857.142857144,0.7589285714285714
700000000,112.0,110.0,2.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,6250000.0,0.9821428571428571
650000000,111.0,65.0,3.0,2.0,Semarang Kab.,Jawa Tengah,Rumah,5855855.855855856,0.5855855855855856
325000000,111.0,36.0,2.0,1.0,Padang Kota,Sumatra Barat,Rumah,2927927.927927928,0.32432432432432434
2600000000,111.0,105.0,3.0,2.0,Kab. Badung,Bali,Rumah,23423423.423423424,0.9459459459459459
1912000000,111.0,97.0,3.0,3.0,Manado Kota,Sulawesi Utara,Rumah,17225225.225225225,0.8738738738738738
748000000,111.0,72.0,3.0,1.0,Batam Kota,Kepulauan Riau,Rumah,6738738.738738739,0.6486486486486487
430000000,111.0,75.0,2.0,1.0,Pontianak Kota,Kalimantan Barat,Rumah,3873873.873873874,0.6756756756756757
149000000,110.0,50.0,3.0,1.0,Makassar Kota,Sulawesi Selatan,Rumah,1354545.4545454546,0.45454545454545453
310000000,110.0,42.0,2.0,1.0,Banda Aceh Kota,Aceh D.I.,Rumah,2818181.8181818184,0.38181818181818183
980000000,110.0,70.0,2.0,1.0,Sleman Kab.,Yogyakarta D.I.,Rumah,8909090.909090908,0.6363636363636364
1500000000,110.0,180.0,3.0,3.0,Palembang Kota,Sumatra Selatan,Rumah,13636363.636363637,1.6363636363636365
2700000000,110.0,165.0,2.0,2.0,Tabanan Kab.,Bali,Rumah,24545454.545454547,1.5
1400000000,110.0,170.0,4.0,3.0,Jakarta Selatan,Jakarta D.K.I.,Rumah,12727272.727272727,1.5454545454545454
395000000,110.0,50.0,3.0,1.0,Banda Aceh Kota,Aceh D.I.,Rumah,3590909.090909091,0.45454545454545453
230000000,110.0,40.0,2.0,1.0,Aceh Besar Kab.,Aceh D.I.,Rumah,2090909.0909090908,0.36363636363636365
1500000000,110.0,110.0,4.0,3.0,Semarang Kota,Jawa Tengah,Rumah,13636363.636363637,1.0
190000000,110.0,108.0,2.0,1.0,Palembang Kota,Sumatra Selatan,Rumah,1727272.7272727273,0.9818181818181818
856200000,110.0,75.0,3.0,2.0,Bantul Kab.,Yogyakarta D.I.,Rumah,7783636.363636363,0.6818181818181818
290000000,110.0,40.0,2.0,1.0,Banda Aceh Kota,Aceh D.I.,Rumah,2636363.6363636362,0.36363636363636365
680000000,110.0,72.0,3.0,2.0,Bukittinggi Kota,Sumatra Barat,Rumah,6181818.181818182,0.6545454545454545
1400000000,110.0,55.0,3.0,2.0,Denpasar Kota,Bali,Rumah,12727272.727272727,0.5
755000000,110.0,50.0,2.0,1.0,Semarang Kota,Jawa Tengah,Rumah,6863636.363636363,0.45454545454545453
1300000500,110.0,95.0,3.0,3.0,Bandung Kota,Jawa Barat,Rumah,11818186.363636363,0.8636363636363636
920000000,110.0,200.0,6.0,3.0,Bandung Kota,Jawa Barat,Rumah,8363636.363636363,1.8181818181818181
1250000000,110.0,110.0,3.0,2.0,Sleman Kab.,Yogyakarta D.I.,Rumah,11363636.363636363,1.0
425000000,110.0,110.0,3.0,1.0,Bandar Lampung Kota,Lampung,Rumah,3863636.3636363638,1.0
485000000,110.0,60.0,2.0,1.0,Bandar Lampung Kota,Lampung,Rumah,4409090.909090909,0.5454545454545454
3150000000,109.0,123.0,2.0,2.0,Kab. Badung,Bali,Rumah,28899082.56880734,1.128440366972477
1110000000,109.0,110.0,3.0,3.0,Sleman Kab.,Yogyakarta D.I.,Rumah,10183486.23853211,1.0091743119266054
1465000000,109.0,80.0,3.0,3.0,Sleman Kab.,Yogyakarta D.I.,Rumah,13440366.972477064,0.7339449541284404
550000000,109.0,66.0,3.0,1.0,Pekanbaru Kota,Riau,Rumah,5045871.559633028,0.6055045871559633
880000000,108.0,124.0,3.0,1.0,Medan Kota,Sumatra Utara,Rumah,8148148.148148148,1.1481481481481481
166000000,108.0,36.0,2.0,1.0,Pekanbaru Kota,Riau,Rumah,1537037.037037037,0.3333333333333333
1500000000,108.0,108.0,3.0,3.0,Padang Kota,Sumatra Barat,Rumah,13888888.888888888,1.0
1000000000,108.0,70.0,3.0,2.0,Bantul Kab.,Yogyakarta D.I.,Rumah,9259259.25925926,0.6481481481481481
524900000,108.0,158.0,2.0,1.0,Medan Kota,Sumatra Utara,Rumah,4860185.185185186,1.462962962962963
1700000000,108.0,72.0,3.0,2.0,Tangerang Kota,Banten,Rumah,15740740.74074074,0.6666666666666666
950000000,108.0,120.0,5.0,3.0,Semarang Kota,Jawa Tengah,Rumah,8796296.296296297,1.1111111111111112
2291000000,108.0,95.0,3.0,3.0,Tangerang Kota,Banten,Rumah,21212962.962962963,0.8796296296296297
910500000,108.0,55.0,2.0,2.0,Manado Kota,Sulawesi Utara,Rumah,8430555.555555556,0.5092592592592593
899500000,108.0,55.0,2.0,2.0,Manado Kota,Sulawesi Utara,Rumah,8328703.703703703,0.5092592592592593
300000000,108.0,108.0,3.0,2.0,Lombok Barat Kab.,Nusa Tenggara Barat,Rumah,2777777.777777778,1.0
450000000,108.0,80.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,4166666.6666666665,0.7407407407407407
1630000000,108.0,78.0,2.0,1.0,Batam Kota,Kepulauan Riau,Rumah,15092592.592592593,0.7222222222222222
800000000,108.0,76.0,3.0,1.0,Batam Kota,Kepulauan Riau,Rumah,7407407.407407408,0.7037037037037037
850000000,108.0,81.0,2.0,2.0,Pontianak Kota,Kalimantan Barat,Rumah,7870370.37037037,0.75
842200000,107.0,107.0,3.0,2.0,Sleman Kab.,Yogyakarta D.I.,Rumah,7871028.037383177,1.0
975000000,107.0,60.0,3.0,2.0,Semarang Kota,Jawa Tengah,Rumah,9112149.53271028,0.5607476635514018
1200000000,107.0,107.0,3.0,3.0,Medan Kota,Sumatra Utara,Rumah,11214953.271028038,1.0
357500000,107.0,107.0,2.0,1.0,Bantul Kab.,Yogyakarta D.I.,Rumah,3341121.495327103,1.0
2900000000,107.0,107.0,4.0,3.0,Medan Kota,Sumatra Utara,Apartemen,27102803.738317758,1.0
1500000000,107.0,110.0,3.0,3.0,Bekasi Kab.,Jawa Barat,Rumah,14018691.588785047,1.02803738317757
380000000,107.0,60.0,2.0,2.0,Pekanbaru Kota,Riau,Rumah,3551401.8691588785,0.5607476635514018
577900000,107.0,70.5,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,5400934.579439253,0.6588785046728972
775000000,106.0,120.0,3.0,2.0,Sleman Kab.,Yogyakarta D.I.,Rumah,7311320.754716981,1.1320754716981132
560000000,106.0,54.0,2.0,2.0,Pekanbaru Kota,Riau,Rumah,5283018.867924528,0.5094339622641509
475000000,106.0,60.0,2.0,1.0,Mataram Kota,Nusa Tenggara Barat,Rumah,4481132.075471698,0.5660377358490566
578000000,106.0,106.0,3.0,2.0,Bandar Lampung Kota,Lampung,Rumah,5452830.188679245,1.0
780000000,105.0,250.0,3.0,3.0,Surabaya Kota,Jawa Timur,Rumah,7428571.428571428,2.380952380952381
2000000000,105.0,121.0,3.0,3.0,Surabaya Kota,Jawa Timur,Rumah,19047619.04761905,1.1523809523809523
1330000000,105.0,82.0,3.0,2.0,Makassar Kota,Sulawesi Selatan,Rumah,12666666.666666666,0.780952380952381
1580616000,105.0,96.0,4.0,2.0,Makassar Kota,Sulawesi Selatan,Rumah,15053485.714285715,0.9142857142857143
1590000000,105.0,110.0,4.0,3.0,Batu Kota,Jawa Timur,Rumah,15142857.142857144,1.0476190476190477
700000000,105.0,48.0,2.0,2.0,Karawang Kab.,Jawa Barat,Rumah,6666666.666666667,0.45714285714285713
830000000,105.0,115.0,3.0,3.0,Medan Kota,Sumatra Utara,Rumah,7904761.904761905,1.0952380952380953
2200000000,105.0,200.0,4.0,4.0,Surabaya Kota,Jawa Timur,Rumah,20952380.95238095,1.9047619047619047
475000000,105.0,100.0,3.0,2.0,Manado Kota,Sulawesi Utara,Rumah,4523809.523809524,0.9523809523809523
2700000000,105.0,105.0,5.0,4.0,Makassar Kota,Sulawesi Selatan,Rumah,25714285.714285713,1.0
2900000000,105.0,150.0,4.0,4.0,Depok Kota,Jawa Barat,Rumah,27619047.61904762,1.4285714285714286
1200000000,105.0,85.0,2.0,1.0,Makassar Kota,Sulawesi Selatan,Rumah,11428571.42857143,0.8095238095238095
1000000000,105.0,135.0,3.0,2.0,Musi Banyuasin Kab.,Sumatra Selatan,Rumah,9523809.523809524,1.2857142857142858
650000000,105.0,150.0,3.0,2.0,Palembang Kota,Sumatra Selatan,Rumah,6190476.19047619,1.4285714285714286
4100000000,105.0,256.0,4.0,4.0,Aceh Besar Kab.,Aceh D.I.,Rumah,39047619.047619045,2.4380952380952383
740000000,105.0,60.0,3.0,1.0,Palembang Kota,Sumatra Selatan,Rumah,7047619.047619048,0.5714285714285714
310000000,105.0,36.0,2.0,1.0,Padang Kota,Sumatra Barat,Rumah,2952380.9523809524,0.34285714285714286
